,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
701352,2021-01-01 01:12:00,0.828457,-1.685,1.85405,36.7387,0.23172600000000002,43.0154,41.3065,56.6422,51.618,81.2025,74.355,168.40400000000002,133.52100000000002,306.47900000000004,390.21,474.43300000000005,456.64300000000003,411.708,349.655,389.24800000000005,329.96,413.32800000000003,402.358,323.751,336.852,345.825,328.25699999999995,371.707,,,,,,,,,,,,,,,,,,,,,,,,,
701353,2021-01-01 01:13:00,0.811599,-1.59466,1.7111299999999998,35.5901,0.23172600000000002,42.5024,41.8679,57.6258,51.5751,78.9935,73.3949,168.757,136.109,312.54,388.786,465.89300000000003,450.181,410.17400000000004,347.89099999999996,387.305,330.05800000000005,414.42900000000003,407.103,329.782,337.001,345.793,326.504,371.869,,,,,,,,,,,,,,,,,,,,,,,,,
701354,2021-01-01 01:14:00,0.722781,-1.54482,1.78557,36.3879,0.23172600000000002,42.416000000000004,39.9878,55.5266,50.8634,78.4265,67.4942,164.46,133.649,306.645,383.524,457.093,441.92,407.702,345.405,384.94199999999995,323.78700000000003,409.25699999999995,410.029,342.096,339.564,345.397,322.66900000000004,368.773,,,,,,,,,,,,,,,,,,,,,,,,,
701355,2021-01-01 01:15:00,1.48664,-1.0217200000000002,2.2894,34.8793,0.23172600000000002,41.5652,39.8021,54.6553,49.5722,75.8259,65.8329,162.77200000000002,133.761,312.459,387.42800000000005,449.837,424.024,398.869,346.624,388.925,332.911,416.87699999999995,402.98199999999997,318.959,337.224,346.066,321.978,369.30699999999996,,,,,,,,,,,,,,,,,,,,,,,,,
701356,2021-01-01 01:16:00,1.30656,-1.02835,2.22065,35.1442,0.23172600000000002,41.7448,40.3792,54.6754,49.8536,76.3528,63.5777,163.142,133.589,311.21,386.55400000000003,452.92400000000004,430.006,400.12800000000004,347.08099999999996,389.485,333.8,417.231,400.542,318.17,338.27099999999996,346.086,323.846,,,,,,,,,,,,,,,,,,,,,,,,,,
701357,2021-01-01 01:17:00,1.06866,-0.30425399999999997,2.73143,34.9509,0.23172600000000002,41.0394,39.8561,53.4078,49.1126,73.6034,63.9267,163.454,134.11700000000002,309.99,377.564,441.485,421.421,394.015,340.765,385.506,329.593,415.21,405.939,326.584,339.135,346.541,320.342,368.462,,,,,,,,,,,,,,,,,,,,,,,,,
701358,2021-01-01 01:18:00,1.2590299999999999,-0.13703800000000002,2.6252299999999997,35.3657,0.23172600000000002,41.3601,40.2154,54.3526,49.163000000000004,70.1328,63.2307,161.178,135.219,311.921,385.24800000000005,444.52099999999996,419.463,390.88800000000003,342.11300000000006,387.565,332.80199999999996,416.99300000000005,398.86800000000005,314.709,337.704,346.524,321.939,,,,,,,,,,,,,,,,,,,,,,,,,,
701359,2021-01-01 01:19:00,1.31889,-0.166147,2.7895,34.5268,0.23172600000000002,40.7555,38.9676,53.1682,48.401,70.8272,62.6179,159.487,132.227,310.562,382.365,440.671,412.67400000000004,386.87,337.14099999999996,386.48699999999997,331.728,417.675,402.306,317.52,339.398,346.50199999999995,320.339,,,,,,,,,,,,,,,,,,,,,,,,,,
701360,2021-01-01 01:20:00,1.43347,-0.41487399999999997,2.87072,34.2889,0.23172600000000002,41.0042,39.4878,53.2574,47.4934,69.4917,61.8709,158.29,129.505,305.80400000000003,379.72,445.20300000000003,416.87199999999996,384.73400000000004,337.658,386.31800000000004,330.745,418.98199999999997,400.47,315.759,337.87199999999996,347.213,324.643,,,,,,,,,,,,,,,,,,,,,,,,,,
701361,2021-01-01 01:21:00,1.4962600000000001,-0.460992,2.84202,34.63,0.23172600000000002,40.8978,39.1549,53.2403,48.222,67.91199999999999,61.4431,157.439,134.085,316.765,388.783,440.87300000000005,403.51599999999996,376.25199999999995,332.726,385.746,331.24300000000005,416.246,400.077,316.306,338.44699999999995,349.217,321.263,,,,,,,,,,,,,,,,,,,,,,,,,,
701362,2021-01-01 01:22:00,1.58998,-0.346918,2.75369,34.3836,0.23172600000000002,41.1235,38.679,53.9594,47.7965,68.305,61.4874,156.74200000000002,135.561,321.264,390.825,437.996,400.282,374.673,333.235,386.647,332.18199999999996,418.059,399.564,315.635,338.333,348.962,321.60200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
701363,2021-01-01 01:23:00,1.54021,-0.354648,2.75738,34.7362,0.23172600000000002,40.7835,38.5452,53.2175,48.7192,68.8058,62.0119,157.76,136.314,323.505,389.621,436.539,397.848,375.726,332.538,385.154,332.398,417.42400000000004,401.884,316.509,339.31199999999995,348.69699999999995,320.128,,,,,,,,,,,,,,,,,,,,,,,,,,
701364,2021-01-01 01:24:00,1.47045,-0.293898,2.81062,33.8936,0.23172600000000002,40.5813,38.8115,52.7791,46.9044,65.8253,60.1561,157.472,133.884,317.17900000000003,383.906,438.19800000000004,403.99800000000005,379.202,335.088,385.63,333.836,416.79400000000004,402.87300000000005,316.047,340.469,352.403,322.347,,,,,,,,,,,,,,,,,,,,,,,,,,
701365,2021-01-01 01:25:00,1.45309,-0.527714,2.75695,34.0775,0.23172600000000002,40.1444,38.2869,53.2414,48.1441,67.2419,60.9766,156.82,132.414,311.36400000000003,378.54900000000004,434.546,403.409,382.723,336.0,386.67800000000005,333.24800000000005,415.671,401.745,315.597,338.272,347.745,318.817,,,,,,,,,,,,,,,,,,,,,,,,,,
701366,2021-01-01 01:26:00,1.7089900000000002,-0.20659899999999998,2.69727,34.7955,0.23172600000000002,39.977,38.5062,53.1561,47.428999999999995,66.6615,61.5441,160.118,137.32,321.02299999999997,388.909,429.371,392.56,375.759,333.80199999999996,386.579,333.539,414.785,398.407,318.387,338.778,349.43800000000005,320.60200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
701367,2021-01-01 01:27:00,1.72795,-0.174539,2.68295,34.1678,0.23172600000000002,40.5724,38.6017,52.9999,48.0136,66.5012,61.1016,157.173,137.037,325.153,390.62199999999996,431.52099999999996,390.645,372.36199999999997,332.533,385.18,332.705,416.494,399.786,316.748,340.05,348.965,320.182,,,,,,,,,,,,,,,,,,,,,,,,,,
701368,2021-01-01 01:28:00,1.09266,-0.7423850000000001,2.87118,34.8054,0.23172600000000002,41.121,38.8245,53.1913,48.3752,70.1788,62.3934,157.863,131.02100000000002,305.904,381.41,447.898,422.09,387.06699999999995,333.352,384.74699999999996,331.69800000000004,417.213,401.273,315.995,336.995,346.42400000000004,322.957,,,,,,,,,,,,,,,,,,,,,,,,,,
701369,2021-01-01 01:29:00,1.11237,-0.783362,2.82477,34.3661,0.23172600000000002,41.1368,38.8712,53.3127,48.673,67.7786,61.7968,158.09,129.08100000000002,305.658,381.67699999999996,452.213,422.30400000000003,387.26199999999994,336.44199999999995,385.4,331.814,418.62800000000004,400.89099999999996,316.28700000000003,338.233,347.213,324.121,,,,,,,,,,,,,,,,,,,,,,,,,,
701370,2021-01-01 01:30:00,1.18875,-0.6635409999999999,2.87223,34.0902,0.23172600000000002,40.8763,39.1338,53.4359,48.4465,66.5985,61.4928,157.10399999999998,129.339,302.6,379.06199999999995,447.499,422.224,388.69,335.124,384.93699999999995,333.158,416.702,401.478,316.204,337.051,346.86400000000003,323.11,,,,,,,,,,,,,,,,,,,,,,,,,,
701371,2021-01-01 01:31:00,1.46906,-0.53091,2.73827,33.904,0.23172600000000002,40.0753,38.8735,53.515,48.7001,67.7509,61.0392,157.382,132.884,313.452,384.717,438.895,407.157,383.654,337.219,386.635,332.969,418.64300000000003,403.56699999999995,317.265,339.041,348.207,318.763,,,,,,,,,,,,,,,,,,,,,,,,,,
701372,2021-01-01 01:32:00,1.59618,-0.13209100000000001,2.67195,33.968,0.23172600000000002,40.8858,39.1129,52.8426,47.9289,66.3048,61.2564,159.964,134.94299999999998,316.568,383.539,434.315,404.371,382.34,334.86699999999996,384.49,330.035,414.034,402.676,324.057,339.719,349.11800000000005,321.595,367.651,,,,,,,,,,,,,,,,,,,,,,,,,
701373,2021-01-01 01:33:00,1.9936200000000002,-0.803127,2.3980900000000003,33.6185,0.23172600000000002,40.8213,39.0437,52.9802,47.8599,65.1903,61.0864,157.989,136.994,326.894,391.64599999999996,429.36199999999997,393.309,374.545,332.473,385.207,331.88300000000004,417.966,403.38800000000003,317.274,339.72,347.074,319.882,,,,,,,,,,,,,,,,,,,,,,,,,,
701374,2021-01-01 01:34:00,2.0807,-1.02406,2.28646,34.4766,0.23172600000000002,40.7968,39.0386,53.5943,48.1343,68.1636,61.1714,157.339,136.442,330.99,396.222,430.832,387.032,372.37,332.853,383.954,332.57599999999996,416.915,401.474,317.192,339.82599999999996,349.811,317.305,,,,,,,,,,,,,,,,,,,,,,,,,,
701375,2021-01-01 01:35:00,2.14295,-1.0175100000000001,2.24647,35.4788,0.23172600000000002,40.2106,39.8541,55.3962,48.8995,66.3348,61.248999999999995,163.856,143.654,339.126,397.356,425.875,386.325,376.39300000000003,337.934,388.37699999999995,341.657,410.355,382.44699999999995,316.664,338.981,348.20099999999996,320.501,,,,,,,,,,,,,,,,,,,,,,,,,,
701376,2021-01-01 01:36:00,1.94313,-0.583802,2.36121,34.4461,0.23172600000000002,40.8713,39.2737,54.1605,48.6895,72.4252,62.0138,159.079,132.886,315.116,384.494,436.724,407.64,389.735,343.754,388.251,331.81800000000004,416.94599999999997,400.978,316.427,338.861,346.836,321.527,369.6,,,,,,,,,,,,,,,,,,,,,,,,,
701377,2021-01-01 01:37:00,1.48758,0.43892700000000007,2.8765099999999997,34.5082,0.23172600000000002,40.1588,38.416,52.356,47.0791,64.7511,60.1009,155.778,131.499,310.681,382.57,435.335,405.106,379.06699999999995,333.62300000000005,384.50199999999995,330.44199999999995,415.397,406.551,324.863,338.13199999999995,348.897,319.949,368.088,,,,,,,,,,,,,,,,,,,,,,,,,
701378,2021-01-01 01:38:00,1.07223,1.23284,2.83829,34.2047,0.23172600000000002,40.5924,37.9299,52.9416,47.5177,65.8698,60.7522,155.994,128.69299999999998,299.84,372.815,443.07300000000004,420.42400000000004,388.25699999999995,336.31300000000005,383.92900000000003,332.416,417.74800000000005,402.325,317.415,337.68,345.67900000000003,321.322,363.02099999999996,,,,,,,,,,,,,,,,,,,,,,,,,
701379,2021-01-01 01:39:00,0.6709189999999999,0.716271,2.93627,34.3919,0.23172600000000002,41.3108,38.3786,52.9602,48.2513,69.5866,61.7929,159.683,127.70700000000001,296.695,371.06199999999995,450.407,435.74699999999996,395.399,337.13300000000004,384.676,329.029,409.277,406.89099999999996,337.25699999999995,340.566,347.035,327.74199999999996,367.62699999999995,,,,,,,,,,,,,,,,,,,,,,,,,
701380,2021-01-01 01:40:00,0.781623,0.8079930000000001,2.8616200000000003,35.0872,0.23172600000000002,41.2795,38.838,53.5493,49.1621,73.0077,62.4758,157.465,127.84700000000001,298.834,376.325,454.19599999999997,435.565,396.72900000000004,338.255,384.033,328.338,413.555,405.788,329.26800000000003,337.49699999999996,344.54699999999997,323.138,368.72,,,,,,,,,,,,,,,,,,,,,,,,,
701381,2021-01-01 01:41:00,0.9963690000000001,0.39866,2.7775,34.6498,0.23172600000000002,41.5255,39.2894,53.6037,48.6395,69.2142,62.6742,157.795,132.49,307.782,384.45,452.87,427.32800000000003,393.286,336.619,385.60400000000004,330.265,412.689,405.069,329.98699999999997,338.217,347.0,323.962,368.296,,,,,,,,,,,,,,,,,,,,,,,,,
701382,2021-01-01 01:42:00,1.26255,0.0321435,2.70333,34.342,0.23172600000000002,41.305,39.3859,53.8897,48.6084,66.4606,61.8494,160.06,134.14700000000002,310.972,381.93699999999995,441.765,415.47900000000004,387.635,337.39099999999996,386.921,330.945,417.343,400.57300000000004,315.651,339.10699999999997,346.316,320.485,,,,,,,,,,,,,,,,,,,,,,,,,,
701383,2021-01-01 01:43:00,1.3840000000000001,-0.5564899999999999,2.71559,34.4222,0.23172600000000002,40.7907,39.3406,53.7402,48.4948,71.0227,61.3736,159.898,133.61700000000002,311.819,382.87,438.13599999999997,404.395,382.909,336.07099999999997,387.163,333.254,417.51199999999994,402.23800000000006,316.247,339.01199999999994,345.775,320.89099999999996,,,,,,,,,,,,,,,,,,,,,,,,,,
701384,2021-01-01 01:44:00,0.8486670000000001,-0.798351,2.74685,34.7681,0.23172600000000002,41.7627,39.0151,53.3748,48.3235,69.2951,61.4789,159.994,134.119,311.063,383.819,446.649,417.68300000000005,385.149,334.526,386.394,329.04699999999997,416.722,399.23400000000004,314.73400000000004,340.219,347.272,322.775,,,,,,,,,,,,,,,,,,,,,,,,,,
701385,2021-01-01 01:45:00,0.365597,-0.09653989999999998,2.8959200000000003,35.1518,0.23172600000000002,40.9681,39.0658,52.855,48.3062,67.5816,61.9109,160.731,130.972,309.188,380.779,447.82800000000003,426.105,388.048,333.455,383.89,330.26300000000003,414.961,402.741,321.971,339.17699999999996,348.341,322.686,370.57800000000003,,,,,,,,,,,,,,,,,,,,,,,,,
701386,2021-01-01 01:46:00,0.524742,0.62821,2.84843,34.9582,0.23172600000000002,40.326,38.0604,53.0748,48.0281,67.0623,62.1195,156.907,132.012,303.949,374.56800000000004,446.531,423.413,387.52099999999996,332.86,384.241,330.09,416.224,404.44699999999995,325.067,338.71,347.051,321.635,365.756,,,,,,,,,,,,,,,,,,,,,,,,,
701387,2021-01-01 01:47:00,1.14725,0.525664,2.60669,34.4191,0.23172600000000002,40.1399,38.1652,52.5038,47.6733,69.6665,62.0483,158.865,131.814,302.899,372.727,436.89300000000003,414.855,387.32300000000004,335.94800000000004,385.30699999999996,330.56699999999995,416.917,404.184,321.903,338.897,346.231,320.803,363.824,,,,,,,,,,,,,,,,,,,,,,,,,
701388,2021-01-01 01:48:00,1.74905,-0.167123,2.45601,34.0474,0.23172600000000002,40.3115,38.3857,52.6672,47.7411,64.4166,61.0671,158.586,138.227,318.274,378.713,425.293,392.827,380.62,340.24199999999996,386.341,331.606,417.1,398.61199999999997,318.12,341.733,348.926,319.978,,,,,,,,,,,,,,,,,,,,,,,,,,
701389,2021-01-01 01:49:00,1.84076,-1.2179200000000001,2.12798,34.202,0.23172600000000002,40.1376,38.3552,52.7244,47.5014,65.8152,60.923,157.254,137.43,323.66700000000003,384.76,419.435,383.43,374.029,334.666,384.87199999999996,332.97,418.621,402.954,318.69599999999997,337.894,346.971,316.336,,,,,,,,,,,,,,,,,,,,,,,,,,
701390,2021-01-01 01:50:00,1.58474,-1.3169,2.19325,34.0999,0.23172600000000002,40.6493,38.1805,52.5943,47.3316,65.6227,60.3353,155.773,133.023,315.732,379.852,427.871,393.26800000000003,377.88699999999994,335.209,385.30199999999996,332.941,417.764,401.38800000000003,317.824,340.41,348.795,318.73900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
701391,2021-01-01 01:51:00,1.32682,-1.64288,0.8917639999999999,35.2082,0.23172600000000002,41.0701,39.5088,54.0534,48.7337,72.8574,63.6852,162.179,138.004,319.137,386.952,437.48900000000003,404.02,384.36,337.228,385.69199999999995,333.481,417.87199999999996,402.035,315.522,338.63800000000003,349.837,320.371,,,,,,,,,,,,,,,,,,,,,,,,,,
701392,2021-01-01 01:52:00,2.22854,-0.936527,0.535442,35.3383,0.23172600000000002,41.2626,39.8886,56.8371,49.9313,71.5096,66.7505,170.269,158.364,348.315,384.06,408.60900000000004,387.411,386.726,345.918,389.472,337.978,417.046,392.999,320.467,341.654,344.395,317.809,,,,,,,,,,,,,,,,,,,,,,,,,,
701393,2021-01-01 01:53:00,2.33795,-0.8925489999999999,0.171297,42.4344,0.31057399999999996,38.6261,37.0451,62.7312,58.8234,82.0944,63.8359,175.708,190.135,391.332,395.23400000000004,389.21,371.634,393.199,367.689,407.57599999999996,330.855,372.014,359.13300000000004,327.513,349.94800000000004,342.472,,,,,,,,,,,,,,,,,,,,,,,,,,,
701394,2021-01-01 01:54:00,2.41987,-0.7764850000000001,-0.12451300000000001,45.8718,0.23172600000000002,36.5827,33.5104,59.2966,61.4424,87.9744,58.6924,166.28900000000002,191.618,397.69300000000004,404.93300000000005,383.376,359.13800000000003,395.33,379.31300000000005,413.084,323.314,362.24800000000005,361.86400000000003,334.17900000000003,353.625,339.806,,,,,,,,,,,,,,,,,,,,,,,,,,,
701395,2021-01-01 01:55:00,1.9195900000000001,-1.42564,0.00865895,42.2022,0.305297,37.6107,38.1494,68.294,58.5168,77.1175,61.6218,164.74099999999999,170.43200000000002,374.272,402.101,411.786,388.416,396.681,363.98,401.918,330.76800000000003,385.164,365.88800000000003,327.539,343.19800000000004,344.264,330.86300000000006,,,,,,,,,,,,,,,,,,,,,,,,,,
701396,2021-01-01 01:56:00,1.70766,-1.82811,-0.0949193,37.56,0.23172600000000002,41.9051,41.2757,58.0343,51.034,75.6017,71.6672,178.907,163.106,366.654,405.694,425.55,391.241,387.98199999999997,344.50800000000004,392.024,340.231,407.702,374.532,319.315,343.836,352.12300000000005,315.517,,,,,,,,,,,,,,,,,,,,,,,,,,
701397,2021-01-01 01:57:00,2.1642200000000003,-1.01755,-0.200856,39.2226,0.23172600000000002,40.8671,40.9939,62.9817,53.9169,80.2736,69.5378,186.58900000000003,188.22299999999998,380.69699999999995,398.835,409.033,381.99,390.842,355.56699999999995,398.846,341.3,391.62800000000004,358.564,321.48900000000003,346.844,347.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
701398,2021-01-01 01:58:00,2.53146,-0.52658,-0.21451399999999998,42.9149,0.264752,39.4877,36.8452,62.4922,60.3692,87.5177,65.7644,178.389,204.90200000000002,401.7,400.61699999999996,391.849,357.464,390.236,373.19699999999995,413.17800000000005,329.564,364.836,356.72,331.531,354.153,342.685,,,,,,,,,,,,,,,,,,,,,,,,,,,
701399,2021-01-01 01:59:00,2.52794,-0.404808,-0.0581304,46.1049,0.575979,40.2163,32.7518,59.5557,66.0889,95.8502,65.2603,166.548,204.519,410.972,413.754,393.449,350.04699999999997,385.645,379.796,420.42699999999996,327.87,358.961,355.32300000000004,338.075,360.269,341.23699999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
701400,2021-01-01 02:00:00,2.5842099999999997,-0.328115,0.111701,46.788000000000004,0.563509,39.2869,32.1639,61.3247,67.1874,93.9806,63.0948,166.727,208.485,412.029,408.035,387.664,349.725,389.92,381.397,420.276,325.343,353.2,356.53,338.353,359.736,342.325,,,,,,,,,,,,,,,,,,,,,,,,,,,
701401,2021-01-01 02:01:00,2.59044,-0.358324,0.069011,46.128,0.594865,39.9904,32.8689,59.8377,69.1925,94.1287,65.9803,167.033,207.127,411.06699999999995,408.653,386.042,347.663,389.62199999999996,380.667,420.897,327.88800000000003,356.18,355.51199999999994,337.965,361.436,342.217,,,,,,,,,,,,,,,,,,,,,,,,,,,
701402,2021-01-01 02:02:00,2.64037,-0.192224,0.106626,46.4491,0.516458,39.098,33.8253,62.6092,68.6002,93.2963,64.6797,169.683,211.796,409.043,405.348,383.276,349.131,393.095,379.712,417.816,326.369,359.78,355.36199999999997,336.168,358.44300000000004,342.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
701403,2021-01-01 02:03:00,2.63161,-0.21090799999999998,0.0464711,46.7684,0.6023149999999999,40.2157,32.5609,60.2326,64.3651,96.9539,63.8153,169.043,207.021,411.903,415.13199999999995,385.56300000000005,350.089,391.62199999999996,384.17400000000004,423.814,326.122,353.41900000000004,353.54900000000004,340.589,364.699,342.841,,,,,,,,,,,,,,,,,,,,,,,,,,,
701404,2021-01-01 02:04:00,2.60485,-0.276097,0.08955679999999999,44.4675,0.638306,41.693999999999996,32.2755,55.5334,65.4013,100.414,71.0995,167.209,201.715,409.704,414.93800000000005,386.89599999999996,349.94300000000004,389.042,379.546,427.212,329.60900000000004,353.94699999999995,350.50699999999995,337.965,367.97,342.546,,,,,,,,,,,,,,,,,,,,,,,,,,,
701405,2021-01-01 02:05:00,2.6263400000000003,-0.35488800000000004,0.0764617,44.1006,0.62138,42.0308,33.3001,57.2299,63.273999999999994,97.5801,69.4722,166.68400000000003,203.07,409.15,412.902,384.334,350.905,387.801,379.849,424.342,330.728,355.61199999999997,349.88199999999995,335.431,365.07199999999995,350.621,,,,,,,,,,,,,,,,,,,,,,,,,,,
701406,2021-01-01 02:06:00,2.62793,-0.298966,0.211598,45.0984,0.533362,38.7681,31.5853,57.7793,65.1466,95.4525,66.6167,163.614,199.02599999999998,406.4,411.67900000000003,382.836,348.51099999999997,387.833,378.89599999999996,417.106,328.344,361.853,355.77,335.265,359.155,342.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
701407,2021-01-01 02:07:00,2.6404,-0.335241,0.285958,46.5815,0.529119,38.9388,32.5016,60.6145,63.1946,95.0233,62.3538,166.33599999999998,197.995,410.67199999999997,409.913,381.966,349.58,393.162,382.259,421.41900000000004,325.319,353.57800000000003,356.69599999999997,339.537,362.522,343.534,,,,,,,,,,,,,,,,,,,,,,,,,,,
701408,2021-01-01 02:08:00,2.6263099999999997,-0.31784,0.141496,44.3473,0.6545770000000001,41.3061,32.8811,56.9035,62.3042,100.77600000000001,69.6386,168.601,198.766,406.584,411.30199999999996,384.94199999999995,348.204,388.423,380.106,426.949,330.04699999999997,353.63599999999997,351.403,336.89,365.837,343.769,,,,,,,,,,,,,,,,,,,,,,,,,,,
701409,2021-01-01 02:09:00,2.57081,-0.456701,0.103469,45.3753,0.409577,39.5903,34.2047,62.5975,67.7421,94.1678,65.7102,177.31,212.72799999999998,408.731,406.186,377.952,350.974,390.115,377.32,416.855,328.915,364.086,356.381,338.102,359.06199999999995,342.82800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
701410,2021-01-01 02:10:00,2.5681,-0.556172,0.00801875,45.0938,0.592955,40.916,32.8558,57.8528,66.0378,97.5034,69.0445,172.486,207.322,407.62699999999995,405.13800000000003,379.789,350.661,388.51300000000003,380.50300000000004,423.533,328.849,353.227,351.69699999999995,337.79400000000004,364.29900000000004,350.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
701411,2021-01-01 02:11:00,2.53341,-0.513493,0.159186,43.9977,0.704603,42.1351,32.9413,56.4999,62.3827,99.56299999999999,71.2014,172.864,204.665,402.907,404.656,384.98400000000004,351.421,382.885,378.69800000000004,426.46,328.689,355.48699999999997,348.10900000000004,341.71,366.23,349.712,,,,,,,,,,,,,,,,,,,,,,,,,,,
701412,2021-01-01 02:12:00,2.57019,-0.103816,0.380385,45.7596,0.370625,37.3182,33.1544,64.2789,65.251,88.1764,60.2061,167.31799999999998,196.72,393.691,398.301,381.93300000000005,355.746,396.83099999999996,379.18300000000005,413.04900000000004,328.084,367.346,361.00800000000004,337.961,353.147,338.894,,,,,,,,,,,,,,,,,,,,,,,,,,,
701413,2021-01-01 02:13:00,2.7447,-0.08584019999999999,0.312161,44.9992,0.259075,35.3467,33.1354,65.4733,61.7646,81.0124,55.4886,156.31799999999998,169.03900000000002,387.635,394.48,384.49300000000005,362.89599999999996,404.426,380.871,409.02,324.349,368.341,362.751,336.14599999999996,349.555,340.783,,,,,,,,,,,,,,,,,,,,,,,,,,,
701414,2021-01-01 02:14:00,2.80163,-0.144506,0.558079,46.0915,0.336122,36.5027,32.6328,63.2544,61.8398,86.8065,56.9729,160.73,180.46099999999998,394.86300000000006,396.61800000000005,380.277,361.024,399.55199999999996,385.04699999999997,415.686,324.504,359.721,362.58099999999996,337.51800000000003,351.444,340.089,,,,,,,,,,,,,,,,,,,,,,,,,,,
701415,2021-01-01 02:15:00,2.7281400000000002,-0.197475,0.42962700000000004,44.736000000000004,0.5240560000000001,39.285,31.8607,57.1767,62.4265,92.5756,62.9761,156.57399999999998,174.641,403.10400000000004,412.04,383.462,355.838,392.00300000000004,379.80400000000003,419.962,329.13199999999995,358.551,354.298,335.89,357.37800000000004,340.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
701416,2021-01-01 02:16:00,2.67827,-0.139845,0.417209,46.4585,0.402677,37.0906,32.4874,62.4575,64.0007,89.9815,60.145,160.281,193.887,410.14,403.765,376.30800000000005,358.015,397.06300000000005,380.01,416.522,324.60200000000003,360.99199999999996,359.006,337.629,355.754,342.595,,,,,,,,,,,,,,,,,,,,,,,,,,,
701417,2021-01-01 02:17:00,2.7170900000000002,-0.160388,0.398854,45.1725,0.667585,40.1497,31.7619,55.9076,62.3347,97.4206,66.8966,158.39,187.787,407.46,411.342,382.517,353.06,389.60400000000004,382.884,425.666,331.575,355.84,353.52,338.023,361.73,343.418,,,,,,,,,,,,,,,,,,,,,,,,,,,
701418,2021-01-01 02:18:00,2.77597,-0.13415,0.292713,45.1189,0.552245,38.6916,32.4539,58.0826,64.4764,91.3044,64.6397,157.52700000000002,183.205,408.423,408.215,381.02,357.722,396.25199999999995,382.184,422.809,329.842,363.525,356.626,336.333,356.855,344.309,,,,,,,,,,,,,,,,,,,,,,,,,,,
701419,2021-01-01 02:19:00,2.7458099999999996,-0.116799,0.29742399999999997,43.5004,0.677221,42.5628,31.8814,52.1542,59.9713,98.3838,71.5749,157.42600000000002,178.50599999999997,403.894,412.846,387.56800000000004,353.405,386.60699999999997,383.647,430.96,332.149,352.809,347.517,333.847,364.647,348.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
701420,2021-01-01 02:20:00,2.7685400000000002,-0.0910855,0.276221,44.4956,0.393867,37.5203,34.4004,65.0437,62.3072,86.8842,60.8111,165.84099999999998,193.11900000000003,402.99,399.918,377.061,359.535,401.811,380.585,410.56199999999995,330.11300000000006,372.403,359.50199999999995,334.024,352.4,336.434,,,,,,,,,,,,,,,,,,,,,,,,,,,
701421,2021-01-01 02:21:00,2.75185,-0.08226789999999999,0.258495,45.9764,0.431458,39.3146,32.7637,58.0694,62.1573,97.2923,63.8428,161.743,194.149,411.11199999999997,406.474,379.403,356.727,395.26599999999996,385.046,423.366,328.777,354.694,355.295,337.092,358.86,342.369,,,,,,,,,,,,,,,,,,,,,,,,,,,
701422,2021-01-01 02:22:00,2.7276,-0.0649375,0.219244,44.9058,0.5933149999999999,40.5669,31.878,56.717,64.3596,99.537,66.4729,161.075,188.451,407.468,410.978,381.93699999999995,354.94800000000004,392.339,386.33099999999996,426.469,331.463,358.49199999999996,352.93300000000005,336.436,361.51599999999996,341.54900000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
701423,2021-01-01 02:23:00,2.7616,-0.013960499999999999,0.24349200000000001,45.6683,0.43660600000000005,38.7958,32.8216,60.0896,63.6009,94.5084,62.3172,162.34799999999998,190.351,407.369,405.30699999999996,377.62199999999996,356.466,397.52099999999996,386.596,422.92699999999996,328.222,358.19199999999995,355.095,337.381,359.564,346.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
701424,2021-01-01 02:24:00,2.7608900000000003,-0.00434321,0.33104,43.1712,0.8322510000000001,42.7687,32.7964,54.8013,61.1937,97.1582,73.4141,160.58100000000002,186.24099999999999,405.836,410.837,381.61400000000003,353.67800000000005,391.26199999999994,385.083,428.29400000000004,332.724,352.50300000000004,350.01300000000003,335.505,362.80300000000005,349.92900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
701425,2021-01-01 02:25:00,2.7779,0.0994797,0.381932,44.611000000000004,0.420926,40.0408,32.9719,57.7335,62.3798,95.3785,64.8218,161.22,190.761,406.281,403.411,376.66,357.861,392.68300000000005,379.91,419.658,331.69199999999995,362.94199999999995,354.499,336.043,358.658,342.608,,,,,,,,,,,,,,,,,,,,,,,,,,,
701426,2021-01-01 02:26:00,2.80455,0.130551,0.41682299999999994,44.3787,0.560739,40.8347,31.7785,54.9907,62.6122,96.8106,65.0199,156.361,182.375,403.267,407.61199999999997,380.774,354.79400000000004,388.10900000000004,380.958,424.629,331.295,357.532,351.155,336.79400000000004,363.551,343.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
